Orf,Beyer_Phi,SEMPPR_Mean_Phi,Ingolia_Phi
YOR233W,0.014522941,0.006690194,0.086811971
YOR234C,1.530304567,3.864267163,1982.475641
YOR236W,0.041664145,0.034816405,0.376719403
YOR237W,0.002756537,0.029545539,0.003181019
YOR239W,0.039483755,0.026608996,1.360030844
YOR241W,0.104169328,0.012956772,0.780855393
YOR242C,0.007626524,0.026409115,NA
YOR243C,0.090050551,0.019788853,0.979172744
YOR244W,0.016174036,0.016477885,0.201753107
YOR245C,0.045831649,0.036753562,0.149999351
YOR247W,0.810308577,0.113750123,10.26667996
YOR249C,0.007062662,0.006594992,0.024332623
YOR250C,0.040862061,0.009335777,0.039107529
YOR252W,0.049641057,0.103816492,1.0193623
YOR253W,0.154397312,0.133281307,4.117714134
YOR254C,0.247182518,0.019010652,2.968122074
YOR255W,0.006183683,0.021288344,NA
YOR256C,0.031334569,0.008294934,0.058671043
YOR257W,0.106058159,0.073216324,0.769701906
YOR258W,0.016236894,0.028467903,0.072850407
YOR259C,0.286248509,0.044907711,4.882885641
YOR260W,0.253133873,0.015558701,0.436608619
YOR261C,0.119992642,0.06647659,8.16288572
YOR262W,0.055813363,0.030738997,0.250815402
YOR264W,0.018829859,0.015454896,0.387954889
YOR265W,0.150678811,0.114288748,2.431132706
YOR266W,0.014742889,0.015618535,0.047633777
YOR267C,0.092560217,0.020814878,NA
YOR269W,0.009457501,0.020656342,0.009465268
YOR270C,0.601333345,0.023573231,5.923206902
YOR272W,0.141204081,0.042957251,1.65971886
YOR273C,0.0206244,0.020574284,0.036219888
YOR274W,0.031891291,0.023477941,0.120914749
YOR275C,0.007737299,0.009636191,0.02456116
YOR276W,0.685724062,0.384169767,74.40022208
YOR278W,0.030472471,0.034344149,0.124286915
YOR279C,0.015461495,0.053805875,0.171925383
YOR280C,0.050861726,0.050410659,0.341727787
YOR281C,0.063583708,0.050924593,1.353637353
YOR284W,0.008962783,0.046807367,0.039715852
YOR285W,0.91121718,0.089010003,9.3721476
YOR288C,0.077483387,0.018113821,0.146930802
YOR290C,0.022097617,0.00254811,0.01452566
YOR293W,3.882041713,6.511271585,2984.406032
YOR294W,0.090016367,0.151922961,5.230453928
YOR295W,0.006222824,0.032323635,0.165083885
YOR297C,0.019525245,0.036120367,0.350409517
YOR298C-A,NA,NA,167.6223099
YOR298W,0.001949352,0.014045106,0.000986085
YOR299W,0.015901603,0.005971029,0.050828519
YOR301W,0.018319535,0.009016485,0.048353015
YOR302W,1.818407103,3.127044434,NA
YOR303W,0.112651752,0.038118788,0.301902717
YOR304W,0.012331123,0.00754635,0.059217118
YOR306C,0.034443746,0.028523673,0.116957697
YOR307C,0.017169768,0.012430114,0.134417954
YOR308C,0.005016114,0.018068774,0.05296169
YOR310C,0.730925674,0.093720729,16.33305363
YOR311C,0.07606305,0.040069581,0.523276612
YOR312C,2.386373355,1.278143163,NA
YOR313C,0.001315119,0.030840938,0.010662441
YOR315W,0.016722324,0.011998191,1.199658811
YOR316C,0.063479981,0.024746174,0.112124158
YOR317W,0.130720669,0.025471325,1.799905499
YOR319W,0.019918344,0.072516461,0.158191829
YOR320C,0.038393156,0.015925086,0.294699595
YOR321W,0.032453235,0.01314805,0.054726291
YOR322C,0.018877519,0.004225988,0.036896713
YOR323C,0.325137234,0.057809227,3.996420341
YOR324C,0.003827327,0.014646631,0.013173125
YOR326W,0.096280511,0.005828008,0.330212917
YOR327C,0.252210494,0.361777166,4.511091269
YOR328W,0.005425032,0.002053769,0.000316361
YOR329C,0.016956775,0.005561503,0.034213162
YOR330C,0.005096056,0.002921548,0.019107272
YOR332W,0.682782776,0.063861751,50.39358552
YOR334W,0.003610228,0.014446139,0.028113035
YOR335C,0.45790685,0.026898147,5.792160306
YOR336W,0.022518123,0.004204793,0.016321247
YOR337W,0.00924721,0.007243233,0.022548593
YOR339C,0.002204495,0.091957567,NA
YOR340C,0.173484668,0.052367103,1.809255483
YOR341W,0.070262079,0.008368137,0.72695448
YOR344C,0.026048613,0.043980433,0.687707465
YOR346W,0.011629186,0.00619834,0.049795876
YOR347C,0.027741653,0.024919258,0.006881984
YOR348C,0.013500882,0.010905354,NA
YOR349W,0.002467395,0.00538965,0.002760618
YOR350C,0.002286435,0.013312346,0.013600689
YOR351C,0.001973493,0.018481188,NA
YOR353C,0.009569955,0.005999512,0.059371969
YOR354C,0.019218504,0.010157588,0.120175968
YOR355W,0.046269837,0.018038344,0.433905585
YOR356W,0.070347695,0.017924856,0.151118997
YOR357C,0.056512416,0.052843728,1.541300483
YOR358W,0.007083274,0.033252843,0.04952982
YOR359W,0.030543929,0.018452566,0.102375967
YOR360C,0.057132776,0.02805198,0.649300443
YOR361C,0.39131872,0.044790274,8.071641806
YOR362C,0.432030679,0.059754019,4.814640969
YOR363C,0.007487604,0.004320915,0.004984237
YOR367W,0.032055396,0.113224782,0.585032169
YOR368W,0.004698475,0.016595157,0.071146048
YOR369C,1.737493978,2.536232978,9010.563467
YOR370C,0.092709942,0.015609239,0.555644842
YOR371C,0.003391905,0.006973133,0.006959017
YOR372C,0.007432664,0.016524767,NA
YOR373W,0.010307293,0.006810187,NA
YOR374W,0.173021455,0.052234346,0.202592751
YOR375C,0.739607014,0.219028675,11.39654431
YOR377W,0.013938363,0.012895176,0.14921746
YOR380W,0.011078131,0.004894542,0.002642115
YOR381W,0.000438457,0.005073184,0.001427146
YOR382W,0.259838366,0.220374491,0.679299265
YOR383C,0.4832246,0.375014565,0.64115924
YOR384W,0.000266385,0.002178183,NA
YOR386W,0.004712567,0.024260248,0.01043352
YOR388C,0.002893802,0.035546574,NA
YOR391C,0.012175309,0.055539818,NA
YOR393W,0.012720567,0.024649217,NA
YPL001W,0.023762034,0.013821739,0.393766833
YPL002C,0.016055446,0.056003071,0.168612148
YPL003W,0.009878235,0.00714393,0.041700075
YPL004C,0.339297283,0.083301435,3.704514337
YPL005W,0.010220048,0.006828336,0.010818025
YPL006W,0.013185331,0.004363069,0.020429135
YPL007C,0.028604644,0.004353055,0.066707829
YPL008W,0.007312681,0.001741768,0.012418041
YPL009C,0.044899536,0.007256263,NA
YPL010W,0.207184718,0.10555391,18.14810201
YPL011C,0.040323663,0.033128334,0.119915089
YPL012W,0.109973156,0.007299707,0.590130476
YPL013C,0.226093349,0.119492893,2.471061463
YPL015C,0.011969894,0.015280763,0.046618073
YPL016W,0.003339886,0.004814346,NA
YPL017C,0.002967383,0.008018437,NA
YPL018W,0.006551118,0.017177306,0.0647707
YPL019C,0.192839673,0.013344702,17.62225695
YPL020C,0.015197132,0.019215833,0.03641683
YPL021W,0.00853473,0.040946687,NA
YPL022W,0.008214477,0.002902246,0.014765673
YPL023C,0.093802077,0.010425369,0.161503886
YPL024W,0.033489204,0.051914678,0.044147761
YPL026C,0.014337291,0.023378984,0.043916722
YPL027W,0.010146987,0.033343307,NA
YPL028W,0.960941099,0.111286677,18.88146673
YPL029W,0.006136595,0.012506003,0.030878648
YPL030W,0.085682943,0.01352811,0.122291419
YPL031C,0.112909098,0.033549523,0.365699509
YPL032C,0.069483251,0.014894876,0.090962319
YPL036W,0.015137338,0.026550207,NA
YPL037C,2.800292662,0.799806612,440.1531595
YPL038W,0.051531071,0.096871402,0.442453203
YPL040C,0.004037955,0.006249419,0.005820384
YPL042C,0.007722743,0.012428076,0.07927532
YPL043W,0.146285655,0.025614155,1.078720716
YPL045W,0.003847451,0.004586459,0.029470795
YPL046C,0.041066401,0.060556297,0.451229753
YPL047W,0.036802731,0.15674828,0.494008933
YPL048W,0.27333813,0.134896901,4.260193677
YPL049C,0.044079059,0.004715843,0.359370454
YPL050C,0.206343734,0.078457444,1.915319839
YPL051W,0.032762536,0.121214429,0.22197491
YPL052W,0.019289532,0.029218605,0.274697893
YPL053C,0.221287055,0.023623596,1.275751222
YPL054W,0.019408905,0.032388267,NA
YPL055C,0.029449672,0.042554419,0.090840802
YPL057C,0.034524531,0.033832532,0.075034537
YPL058C,0.024210129,0.011220302,0.017304417
YPL059W,0.093938359,0.1388173,3.570968133
YPL060W,0.00268926,0.028393882,0.020702379
YPL061W,1.075085099,0.198837217,51.58587502
YPL063W,0.124815831,0.03500988,0.975642342
YPL064C,0.028496489,0.044145392,0.290755189
YPL065W,0.023651678,0.063498438,0.06278412
YPL069C,0.012814345,0.030709287,0.086935001
YPL070W,0.012676134,0.016263685,0.032604545
YPL072W,0.004722404,0.026753352,0.010595327
YPL074W,0.007894905,0.004529428,0.100023973
YPL075W,0.003969978,0.005867131,0.019089639
YPL076W,0.01230008,0.019280974,0.022593951
YPL078C,0.219841412,0.136780956,5.628826256
YPL079W,14.51368742,1.443512389,NA
YPL081W,0.259581875,0.558994104,NA
YPL082C,0.008371273,0.002752397,0.030270214
YPL083C,0.007572407,0.007802671,NA
YPL084W,0.020028277,0.008652764,0.071584533
YPL085W,0.018326289,0.001152789,0.030706176
YPL086C,0.11941165,0.030560157,0.984166312
YPL087W,0.200549974,0.049235592,0.319502119
YPL089C,0.026300411,0.010357871,0.026285855
YPL090C,2.146538228,1.231988628,NA
YPL091W,0.362196503,0.058087463,2.338068649
YPL092W,0.037742584,0.018321441,0.390248227
YPL093W,0.242381536,0.060314036,1.68247203
YPL094C,0.20387143,0.080996315,3.117264517
YPL095C,0.015182713,0.024573635,0.052151155
YPL096C-A,NA,NA,NA
YPL096W,0.047433931,0.014985903,0.147917883
YPL097W,0.037799168,0.009598808,0.06123247
YPL098C,0.291025566,0.134763741,1.041986256
YPL100W,0.040733851,0.006138098,0.11826749
YPL101W,0.042915855,0.019887776,0.302994619
YPL104W,0.010681667,0.013541591,0.016356396
YPL105C,0.032366998,0.012938205,0.201247004
YPL106C,0.686943133,0.076402762,36.84536612
YPL110C,0.014018433,0.003792794,0.024670472
YPL111W,0.33661716,0.065420679,0.783883538
YPL112C,0.043307342,0.023511494,0.385035183
YPL115C,0.012813431,0.004119165,0.026628629
YPL116W,0.009964879,0.017603257,0.034536527
YPL117C,0.332632625,0.109646111,10.10597912
YPL118W,0.073042817,0.046903148,0.65673863
YPL119C,0.002575,0.01728174,NA
YPL120W,0.014931925,0.017277576,0.029338668
YPL121C,0.004372677,0.043651481,NA
YPL122C,0.031064916,0.036852538,0.060462432
YPL123C,0.005977465,0.030690317,0.04611182
YPL124W,0.01218075,0.051134722,0.143509496
YPL125W,0.013404598,0.009291289,0.096684861
YPL126W,0.042517203,0.013300442,0.526592729
YPL127C,0.130930672,0.042808016,1.176144869
YPL128C,0.075843157,0.015797868,0.019311114
YPL129W,0.157399136,0.049275656,3.425141868
YPL130W,0.002684385,0.02628243,NA
YPL131W,9.768755547,0.95274814,851.1099262
YPL132W,0.015417327,0.067076302,0.170566611
YPL133C,0.005230331,0.024076934,0.063931962
YPL134C,0.047616623,0.0258551,0.02789628
YPL135W,0.111579155,0.170549066,6.968604643
YPL137C,0.005362583,0.005047515,0.029127875
YPL138C,0.022556031,0.018749789,0.112100141
YPL139C,0.056893471,0.019585112,0.11646921
YPL140C,0.007003498,0.01065547,0.039716701
YPL143W,3.237867564,2.287257827,4099.105075
YPL144W,0.095216936,0.0371303,0.552189349
YPL145C,0.140057958,0.045841798,3.173845862
YPL146C,0.055645977,0.038254598,2.384468287
YPL147W,0.00299685,0.007819284,0.001792915
YPL148C,0.011810402,0.058869279,0.025191713
YPL149W,0.033238657,0.039313632,0.093348956
YPL151C,0.011405119,0.009846687,0.060712238
YPL152W,0.009126547,0.017833673,0.08029503
YPL153C,0.003889384,0.005493279,0.013236328
YPL154C,0.669510485,0.115657623,2.951165759
YPL155C,0.003253919,0.008679091,0.029386696
YPL156C,0.010086342,0.059219219,0.044755002
YPL157W,0.019469053,0.010066059,0.282204594
YPL159C,0.022663491,0.01407878,0.136484156
YPL160W,0.273036284,0.02094072,5.739021698
YPL161C,0.011417157,0.008565238,0.079190911
YPL163C,0.395222269,0.098434455,1.139393183
YPL164C,0.001241946,0.009123658,0.002032173
YPL165C,0.001257969,0.027630423,NA
YPL166W,0.004125639,0.070575477,NA
YPL167C,0.00794137,0.00206674,0.000627317
YPL169C,0.134237657,0.011675097,0.263432547
YPL170W,0.111371302,0.044776551,0.719157856
YPL171C,0.013842596,0.035990892,NA
YPL172C,0.012010078,0.017797452,0.047008611
YPL173W,0.080754498,0.052823547,0.280578911
YPL174C,0.000672155,0.004734654,0.002610326
YPL175W,0.006619569,0.009734355,0.028687805
YPL176C,0.058440649,0.003344214,0.087794862
YPL177C,0.050175538,0.031573968,1.002132375
YPL178W,0.148949187,0.122813018,3.509554536
YPL179W,0.018347241,0.021727327,0.149922545
YPL180W,0.01200091,0.005828668,0.026153966
YPL181W,0.014706664,0.018113049,0.348729927
YPL183C,0.02672955,0.005876894,0.272564171
YPL186C,0.008521698,0.038112189,NA
YPL187W,0.058621789,0.334409834,NA
YPL188W,0.031735329,0.0230557,0.262129224
YPL189W,0.00396284,0.011254794,NA
YPL190C,0.03243005,0.013642149,NA
YPL192C,0.002417402,0.048062491,NA
YPL193W,0.010377991,0.023647708,0.129131263
YPL194W,0.005120868,0.011126248,0.004997034
YPL195W,0.037923021,0.008482228,0.240793386
YPL196W,0.026462312,0.027333322,0.275717677
YPL198W,1.232543704,0.978212305,NA
YPL200W,0.005867054,0.051454321,NA
YPL201C,0.004302168,0.007118367,NA
YPL202C,0.011955011,0.014530437,0.421324551
YPL203W,0.028792983,0.03620783,0.066604176
YPL204W,0.128932577,0.020835849,0.418654141
YPL207W,0.142136679,0.008921585,0.336198746
YPL208W,0.022626962,0.011798454,0.135169355
YPL209C,0.00518736,0.013155917,0.037415621
YPL210C,0.070341934,0.016549103,1.672577708
YPL211W,0.214372777,0.137017443,20.62499568
YPL212C,0.116169181,0.02386798,0.883290868
YPL213W,0.010999961,0.037575723,0.247451257
YPL214C,0.019042272,0.025685631,0.028534482
YPL215W,0.031676842,0.040323494,0.316459011
YPL217C,0.087014221,0.009851944,0.317930612
YPL218W,0.507852477,0.357182016,20.28543079
YPL219W,0.009405795,0.014478561,0.017137029
YPL220W,5.581482433,1.405125825,NA
YPL221W,0.052475118,0.01263448,0.08746355
YPL223C,0.010701449,0.165879598,NA
YPL224C,0.025393073,0.01347852,0.062227215
YPL225W,0.470304172,0.251121367,52.80607433
YPL226W,0.172566986,0.017078325,1.987550203
YPL227C,0.081141437,0.083001772,1.184509939
YPL228W,0.03246337,0.022905149,0.177926567
YPL230W,0.004207754,0.010580577,NA
YPL231W,0.229892881,0.012765266,2.78964418
YPL232W,0.107442605,0.053360101,1.496765597
YPL233W,0.008053307,0.046624842,0.338416939
YPL234C,0.414824784,0.1494864,19.13150537
YPL235W,0.337992566,0.039426506,1.865171992
YPL237W,0.374950815,0.134097975,27.74582119
YPL239W,0.175347566,0.095860961,3.23645972
YPL240C,0.308647547,0.092948582,NA
YPL241C,0.006555969,0.039732907,0.097836708
YPL242C,0.006135732,0.003067607,0.028983946
YPL243W,0.138451555,0.018222659,1.818033045
YPL244C,0.05666437,0.025638074,0.391398527
YPL246C,0.189515256,0.080339516,0.606111571
YPL248C,0.001258794,0.007504034,NA
YPL249C,0.011900752,0.009109387,0.025841116
YPL249C-A,NA,NA,NA
YPL250C,0.056166566,0.077583199,0.471621155
YPL252C,0.233100868,0.05538667,0.556646655
YPL253C,0.005706384,0.010954693,0.02906271
YPL254W,0.023953519,0.017209192,0.292556682
YPL255W,0.00499134,0.011246374,0.0405078
YPL256C,0.097658176,0.018812158,0.194282561
YPL258C,0.00241743,0.019809315,NA
YPL259C,0.021435867,0.025397989,0.10273442
YPL262W,0.444310416,0.046478011,0.775985143
YPL263C,0.063601695,0.015473477,1.139900147
YPL265W,0.083994593,0.030587411,4.118401168
YPL266W,0.184396461,0.07288388,1.835859415
YPL267W,0.015796787,0.044477801,0.424638336
YPL268W,0.005639958,0.009447764,0.025720238
YPL269W,0.000597083,0.010185352,0.005122225
YPL270W,0.015263943,0.00665228,0.043901526
YPL271W,0.370838894,0.365335884,3.427875052
YPL273W,0.39498594,0.054499579,NA
YPL274W,0.103398573,0.012769307,0.100892825
YPL281C,0.007876734,0.024649217,NA
YPL283C,0.037006538,0.00053161,NA
YPR001W,0.002770127,0.012840303,NA
YPR002W,0.00416422,0.00741558,NA
YPR004C,0.104117205,0.020933508,0.988354152
YPR005C,0.006278715,0.019609153,NA
YPR006C,0.013464214,0.016826516,0.010241006
YPR007C,0.012076943,0.01143534,NA
YPR008W,0.019186827,0.014469323,0.069191566
YPR009W,0.012863252,0.011238223,0.083188713
YPR010C,0.285813514,0.010286252,1.209974299
YPR016C,0.334230296,0.198736487,4.482354835
YPR017C,0.014845141,0.094460638,0.469701539
YPR018W,0.011637875,0.015127741,0.070194796
YPR019W,0.028544188,0.007231119,0.068146578
YPR020W,0.078832534,0.099115682,1.891817948
YPR021C,0.012017483,0.009876016,0.0141205
YPR023C,0.089127966,0.014788758,0.295075258
YPR024W,0.028630038,0.02138123,0.404183741
YPR025C,0.01153164,0.022545644,0.266843323
YPR026W,0.003478574,0.003115092,0.001211133
YPR028W,0.627603822,0.293969711,17.73814733
YPR029C,0.048972315,0.00928557,0.153777892
YPR030W,0.001742673,0.004149514,NA
YPR031W,0.003401493,0.010442473,0.013239613
YPR032W,0.007796539,0.006012579,0.019700961
YPR033C,0.443744695,0.055625755,6.777890352
YPR034W,0.046542105,0.016470214,0.244939166
YPR035W,1.22092118,0.243954443,128.8046529
YPR036W,0.556635949,0.027268286,11.17205497
YPR036W-A,NA,NA,572.5557162
YPR037C,0.173456737,0.027651709,0.248761801
YPR040W,0.018024649,0.01445328,0.050059164
YPR041W,0.257889138,0.071481504,27.93304616
YPR042C,0.00665914,0.005151718,NA
YPR043W,2.921806311,3.276816299,2738.340571
YPR046W,0.021567689,0.056757388,0.335692746
YPR047W,0.013749836,0.024997613,0.027804624
YPR048W,0.033626907,0.019276551,0.195238126
YPR049C,0.003079124,0.005336489,0.011128884
YPR051W,0.092936183,0.05295332,1.543103827
YPR052C,0.289800521,0.321986347,37.03125179
YPR054W,6.44E-05,0.008178004,NA
YPR055W,0.018513849,0.006726156,0.028435281
YPR056W,0.021584691,0.025316949,0.415342458
YPR057W,0.022006856,0.008011723,0.137075719
YPR058W,0.10813468,0.063624491,0.379501208
YPR060C,0.15275108,0.101361838,3.754438949
YPR061C,0.003825233,0.037397989,NA
YPR062W,0.764026968,0.140554068,14.84839845
YPR065W,0.049311464,0.031240646,0.132944314
YPR066W,0.00746047,0.018264285,NA
YPR067W,0.041353659,0.061201021,0.065113548
YPR068C,0.006260259,0.008402845,0.016391879
YPR069C,0.377416116,0.18368349,17.29952853
YPR070W,0.007058149,0.010846408,0.074506184
YPR072W,0.065182381,0.015177882,0.843742921
YPR073C,0.055796134,0.09098905,5.710284546
YPR074C,0.77053139,0.093763232,10.41135945
YPR075C,0.030102341,0.021559368,0.150188262
YPR079W,0.026733289,0.026113804,0.10551918
YPR080W,13.2671534,0.57805384,NA
YPR081C,0.024930076,0.008829485,0.013857159
YPR082C,0.093584097,0.120374807,0.344975168
YPR083W,0.002510868,0.014539888,0.020309681
YPR086W,0.11783759,0.031343272,0.917346334
YPR088C,0.240533203,0.032685385,2.969797529
YPR091C,0.017986772,0.009490755,0.053952902
YPR093C,0.008129627,0.016813081,0.023694479
YPR094W,0.230733192,0.065240787,1.015717013
YPR095C,0.00200115,0.002020102,0.011456595
YPR096C,NA,NA,NA
YPR097W,0.025793832,0.006381712,0.122079269
YPR098C,0.233084503,0.080889021,0.510900737
YPR100W,0.176322275,0.101272901,2.294929485
YPR101W,0.024075553,0.048308946,1.077572575
YPR102C,4.317997812,1.861162783,NA
YPR103W,0.644590959,0.129050856,5.720286212
YPR104C,0.006606298,0.002676264,0.065914586
YPR105C,0.007635867,0.00681068,0.08337063
YPR106W,0.024626292,0.00383713,0.045153417
YPR107C,0.013035692,0.062642882,0.4871146
YPR108W,0.25747669,0.053910308,4.585275501
YPR110C,0.293042403,0.081463762,12.72725514
YPR111W,0.004582194,0.014338864,0.019517292
YPR112C,0.042061179,0.014062628,1.146355659
YPR113W,0.334986933,0.080410308,6.505042101
YPR118W,0.108974716,0.029392865,2.746105354
YPR119W,0.007519546,0.017632406,0.245023496
YPR120C,0.01966054,0.026455022,0.268764073
YPR121W,0.002969578,0.022749772,0.001296267
YPR122W,0.002104067,0.00088561,0.02343795
YPR124W,0.144723301,0.021885284,3.809578755
YPR125W,0.102738667,0.027170311,0.226911978
YPR128C,0.056392541,0.037025411,0.503301421
YPR129W,0.072064502,0.057487031,0.688638102
YPR131C,0.078623114,0.041083778,1.38874595
YPR132W,5.982753567,2.064918223,NA
YPR133C,0.121990831,0.037708216,1.823770026
YPR133W-A,NA,NA,10.33157028
YPR134W,0.027160462,0.028062017,0.107648403
YPR135W,0.02524193,0.007013744,0.053087385
YPR137W,0.051671703,0.017155693,0.61714328
YPR138C,0.017634692,0.026675856,0.039761893
YPR139C,0.070027566,0.035167363,0.454194118
YPR140W,0.03062978,0.03607739,0.039203134
YPR141C,0.006459794,0.008995994,0.04412862
YPR143W,0.105303497,0.101202548,1.894314384
YPR144C,0.050933535,0.016874605,0.238132801
YPR145W,0.713364546,0.078131388,12.8908747
YPR148C,0.225869912,0.034744718,1.467711971
YPR149W,0.638307727,0.555542959,18.76916672
YPR151C,0.010716141,0.063949442,NA
YPR153W,0.001010292,0.108424031,NA
YPR154W,0.040722645,0.077897884,NA
YPR155C,0.004852611,0.013804329,0.047121187
YPR156C,0.033764105,0.040805963,NA
YPR159W,0.137431801,0.022318159,0.929033499
YPR160W,0.040617958,0.020233381,NA
YPR161C,0.03897939,0.008006951,0.116165034
YPR162C,0.032369661,0.016832283,0.062545542
YPR163C,0.407242829,0.130342816,45.15318937
YPR164W,0.002838703,0.003161145,0.008109196
YPR165W,0.451623086,0.139164362,28.45355551
YPR166C,0.551413468,0.157155272,1.971275546
YPR167C,0.024622341,0.036139969,0.085913898
YPR168W,0.001489756,0.239849782,0.227846899
YPR171W,0.003066905,0.016083848,0.055668101
YPR173C,0.070966851,0.038033483,0.737480675
YPR175W,0.008347436,0.014377092,0.045949719
